,movie_title,movie_id,tags
202,Sherlock Holmes: A Game of Shadows,tt1515091,action adventure crime mystery thriller factory gypsy investigation sherlock holmes train robertdowneyjr. eddiemarsan paulanderson guyritchie
203,Clash of the Titans,tt0800320,action adventure fantasy famous line hand to hand combat kraken rape zeus liamneeson jasonflemyng alexadavalos louisleterrier
204,Total Recall,tt0100802,action sci-fi ambiguous ending false memory implanted memory memory space colony ronnycox rachelticotin marshallbell paulverhoeven
205,The 13th Warrior,tt0120657,action adventure history arab battle combat viking warrior tonycurran vladimirkulich cliverussell johnmctiernan
206,The Bourne Legacy,tt1194173,action adventure thriller assassin cia drone pill wolf jeremyrenner scottglenn stacykeach tonygilroy
207,Batman & Robin,tt0118688,action butler critically bashed cure freeze gotham michaelgough vivicaa.fox johnglover joelschumacher
208,How the Grinch Stole Christmas,tt0170016,comedy family fantasy box office hit christmas materialism public humiliation snowflake clinthoward t.j.thyne mollyshannon ronhoward
209,The Day After Tomorrow,tt0319262,action adventure sci-fi thriller climate end of the world global warming natural disaster weather jakegyllenhaal dennisquaid selaward rolandemmerich
210,Mission: Impossible II,tt0120755,action adventure thriller cure mission terrorist thief virus tomcruise dougrayscott richardroxburgh johnwoo
211,The Perfect Storm,tt0177971,action adventure drama thriller death fish fishing sea storm karenallen maryelizabethmastrantonio bobgunton wolfgangpetersen
212,Fantastic 4: Rise of the Silver Surfer,tt0486576,action adventure sci-fi thriller fantastic four space strong female character strong female lead superheroine chrisevans ioangruffudd andrebraugher timstory
213,Life of Pi,tt0454876,adventure drama fantasy animal faith india journey tiger surajsharma rafespall tabu anglee
214,Ghost Rider,tt0259324,action fantasy thriller blackheart devil father ghost mephistopheles nicolascage mattlong peterfonda markstevenjohnson
215,Jason Bourne,tt4196776,action thriller black ops chase cia cia agent repeated scene mattdamon rizahmed atoessandoh paulgreengrass
216,Charlie's Angels: Full Throttle,tt0305357,action adventure comedy crime fbi murder ring witness protection witness protection program demimoore berniemac justintheroux mcg
217,Prometheus,tt1446714,adventure mystery sci-fi cave painting medical scanner planet pregnant with an alien fetus suspended animation michaelfassbender charlizetheron seanharris ridleyscott
218,Stuart Little 2,tt0243585,adventure animation comedy family fantasy anthropomorphic mouse falcon marshmallow second part soccer nathanlane bradgarrett melaniegriffith robminkoff
219,Elysium,tt1535108,action drama sci-fi thriller christ figure class differences messiah saviour social commentary mattdamon sharltocopley alicebraga neillblomkamp
220,The Chronicles of Riddick,tt0296572,action adventure sci-fi thriller bounty hunter escape necromonger planet warrior vindiesel alexadavalos christinacox davidtwohy
221,RoboCop,tt1234721,action crime sci-fi thriller law enforcement police robocop robot technology garyoldman abbiecornish jenniferehle josépadilha
222,Speed Racer,tt0811080,action family sport based on anime based on cartoon gadget car racer speed scottporter kickgurry nicholaselia lanawachowski
223,How Do You Know,tt1341188,comedy drama romance embarrassment falling in love love love triangle revelation shelleyconn domenicklombardozzi teyonahparris jamesl.brooks
224,Knight and Day,tt1013743,action comedy romance chase fbi garage spy surveillance tomcruise marcblucas jordimollà jamesmangold
225,Oblivion,tt1483013,action adventure mystery sci-fi cabin in the woods drone flying through a thunderstorm post apocalypse sex in a pool morganfreeman tomcruise zoëbell josephkosinski
226,Star Wars: Episode III - Revenge of the Sith,tt0121766,action adventure fantasy sci-fi elongated cry of no friends become enemies kicked in the butt robotic midwife vision natalieportman christopherlee haydenchristensen georgelucas
227,Star Wars: Episode II - Attack of the Clones,tt0121765,action adventure fantasy sci-fi martial arts murdered before giving protagonist information part computer animation prequel prequel to cult film natalieportman christopherlee haydenchristensen georgelucas
228,"Monsters, Inc.",tt0198781,adventure animation comedy family fantasy friend little girl monster rival scream stevebuscemi johnratzenberger jamescoburn petedocter
229,The Wolverine,tt1430132,action adventure sci-fi thriller healing power marvel comics mecha regeneration self healing hughjackman taookamoto rilafukushima jamesmangold
230,Star Wars: Episode I - The Phantom Menace,tt0120915,action adventure fantasy sci-fi alien character says i have a bad feeling about this hand to hand combat seven word title wilhelm scream natalieportman liamneeson ianmcdiarmid georgelucas
231,The Croods,tt0481499,adventure animation comedy family fantasy cave caveman journey strict father survival ryanreynolds emmastone nicolascage kirkdemicco
232,Windtalkers,tt0245562,action drama war code duty steel helmet u.s. marine u.s. soldier nicolascage rogerwillie noahemmerich johnwoo
233,The Huntsman: Winter's War,tt2381991,action adventure drama fantasy based on fairy tale dark fantasy fairy tale second part sequel chrishemsworth samclaflin charlizetheron cedricnicolas-troyan
234,Teenage Mutant Ninja Turtles,tt1291150,action adventure comedy sci-fi 18 wheeler mutant ninja sewer turtle noelfisher dannywoodburn jeremyhoward jonathanliebesman
235,Gravity,tt1454468,adventure drama sci-fi thriller box office hit long take sole survivor space space station phaldutsharma bashersavage amywarren alfonsocuarón
236,Dante's Peak,tt0118928,action adventure thriller ash escape lava mayor volcano jamierenéesmith grantheslov tzima rogerdonaldson
237,Teenage Mutant Ninja Turtles: Out of the Shadows,tt3949660,action adventure comedy sci-fi based on comic book brother brother relationship rat sequel turtle stephenamell noelfisher bradgarrett davegreen
238,Fantastic Four,tt1502712,action adventure sci-fi box office flop critically bashed portal teleportation troubled production timblakenelson rege.cathey timheidecker joshtrank
239,Night at the Museum,tt0477347,action adventure comedy family fantasy chaos museum museum of natural history night watchman watchman robinwilliams ramimalek stevecoogan shawnlevy
240,San Andreas,tt2126355,action adventure drama thriller disaster movie earthquake journey natural disaster san andreas fault dwaynejohnson ioangruffudd archiepanjabi bradpeyton
241,Tomorrow Never Dies,tt0120347,action adventure thriller ex boyfriend ex girlfriend relationship media tycoon megalomaniac official james bond series world war three vincentschiavelli colinsalmon joedonbaker rogerspottiswoode
242,The Patriot,tt0187393,action drama history war american revolution british french hero standoff heathledger adambaldwin tomwilkinson rolandemmerich
243,Ocean's Twelve,tt0349903,crime thriller father daughter relationship heist pretending to be pregnant sequel thief bradpitt juliaroberts minianden stevensoderbergh
244,Mr. & Mrs. Smith,tt0356910,action comedy crime romance thriller assassin marriage secret agent suburb target bradpitt angelinajoliepitt stephaniemarch dougliman
245,Insurgent,tt2908446,adventure sci-fi thriller action heroine falling from height mind control trainhopping truth serum katewinslet theojames mekhiphifer robertschwentke
246,The Aviator,tt0338751,biography drama 1920s aviation fight spruce goose test flight leonardodicaprio adamscott francesconroy martinscorsese
247,Gulliver's Travels,tt1320261,adventure comedy family fantasy bermuda triangle box office hit shipwrecked travel travel writer jamescorden catherinetate ollyalexander robletterman
248,The Green Hornet,tt0990407,action comedy crime sci-fi thriller heir kung fu party playboy superhero christophwaltz tomwilkinson chadl.coleman michelgondry
249,300: Rise of an Empire,tt1253863,action drama fantasy war army commander female rear nudity greek navy evagreen sullivanstapleton petermensah noammurro
250,The Smurfs,tt0472181,adventure animation comedy family fantasy blue new york new york city no opening credits smurf mahadeoshivraj timgunn madisonmckinley rajagosnell
251,Home on the Range,tt0299172,animation comedy family music western cattle cow dairy farm farm rustler stevebuscemi roseannebarr g.w.bailey willfinn
252,Allegiant,tt3410834,action adventure mystery sci-fi thriller based on young adult novel dystopia genetic experimentation strong female character strong female lead naomiwatts theojames zoëkravitz robertschwentke
253,Real Steel,tt0433035,action drama sci-fi sport arena boxing boxing movie robot robot battle hughjackman toreymichaeladkins olgafonda shawnlevy
254,The Smurfs 2,tt2017020,adventure animation comedy family fantasy based on cartoon box office hit no opening credits sequel smurf jacobtremblay nancyo'dell vanessamatsui rajagosnell
255,Speed 2: Cruise Control,tt0120179,action crime romance thriller collision course computer cruise diamonds ship run aground jasonpatric temueramorrison loischiles jandebont
256,Ender's Game,tt1731141,action sci-fi alien future manipulation simulation training harrisonford moisesarias aramisknight gavinhood
257,Live Free or Die Hard,tt0337978,action adventure thriller fbi hacker independence day police terrorist brucewillis jonathansadowski cyrilraffaelli lenwiseman
258,The Lord of the Rings: The Fellowship of the Ring,tt0120737,action adventure drama fantasy elf hobbit middle earth quest ring christopherlee orlandobloom billyboyd peterjackson
259,Around the World in 80 Days,tt0327437,action adventure comedy 19th century around the world inventor martial arts train jimbroadbent stevecoogan céciledefrance frankcoraci
260,Ali,tt0248667,biography drama sport african american protagonist african americans boxing gym gym rumble in the jungle willsmith jadapinkettsmith joemorton michaelmann
261,The Cat in the Hat,tt0312528,adventure comedy family fantasy based on cult comic book cat home alone imagination talking cat seanhayes kellypreston spencerbreslin bowelch
262,"I, Robot",tt0343818,action mystery sci-fi thriller humanoid robot man versus machine prosthetic limb robot as pathos robot vs. robot willsmith brucegreenwood chimcbride alexproyas
263,Kingdom of Heaven,tt0320661,action adventure drama history war 12th century crusader jerusalem knight medieval times liamneeson orlandobloom philipglenister ridleyscott
264,Stuart Little,tt0164912,adventure comedy family fantasy box office hit cat first part mouse orphanage chazzpalminteri nathanlane jeffreyjones robminkoff
265,The Princess and the Frog,tt0780521,animation family fantasy musical romance amphibian dream frog frog prince waitress oprahwinfrey jeniferlewis anikanonirose ronclements
266,The Martian,tt3659388,adventure drama sci-fi astronaut international cooperation left for dead nasa space habitat mattdamon donaldglover benedictwong ridleyscott
267,The Island,tt0399201,action adventure romance sci-fi thriller clone environment escape island lottery scarlettjohansson stevebuscemi djimonhounsou michaelbay
